Provider Number,Hospital Name,Address 1,Address 2,Address 3,City,State,ZIP Code,County,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Full Address,Latitude,Longitude,Services,Insurance Coverage
010158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,,,RUSSELLVILLE,AL,35653,FRANKLIN,2563321611,Acute Care Hospitals,Proprietary,Yes,"15155 HIGHWAY 43, RUSSELLVILLE, AL, 35653",34.48484331525275,-87.73584156,Flu Shots,Travelers Companies
010164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,,,SYLACAUGA,AL,35150,TALLADEGA,2562495000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"315 W HICKORY ST, SYLACAUGA, AL, 35150",33.1651887,-86.25564905,Physical Therapy,Humana Inc.
010167,UAB HIGHLANDS,1201 11TH AVENUE SOUTH,,,BIRMINGHAM,AL,35205,JEFFERSON,2059307000,Acute Care Hospitals,Government-Hospital District or Authority,Not Available,"1201 11TH AVENUE SOUTH, BIRMINGHAM, AL, 35205",33.49481255,-86.80625727,Cardiac Care,Cigna Corporation
010168,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,,,PHENIX CITY,AL,36867,RUSSELL,3347323000,Acute Care Hospitals,Government - State,Yes,"4401 RIVER CHASE DRIVE, PHENIX CITY, AL, 36867",32.507977249999996,-85.00878469,Cancer Treatment,Kaiser Permanente
010169,ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DRIVE,,,ATMORE,AL,36502,ESCAMBIA,2513682500,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"401 MEDICAL PARK DRIVE, ATMORE, AL, 36502",31.01701705,-87.47857662,Emergency Surgery,CVS Health Corp Group
01019F,VA CENTRAL ALABAMA HEALTHCARE SYSTEM - MONTGOMERY,215 PERRY HILL ROAD,,,MONTGOMERY                    ,AL,36109,MONTGOMERY,3342604100,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"215 PERRY HILL ROAD, MONTGOMERY                    , AL, 36109",32.3771735,-86.2434556,Orthopedics,State Farm Group
01021F,TUSCALOOSA VA MEDICAL CENTER,3701 LOOP ROAD,,,TUSCALOOSA                    ,AL,35404,TUSCALOOSA,2055542000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"3701 LOOP ROAD, TUSCALOOSA                    , AL, 35404",33.193325,-87.4882,Pediatrics,UnitedHealth Group
011300,WASHINGTON COUNTY HOSPITAL,14600 ST. STEPHENS AVENUE,,,CHATOM,AL,36518,WASHINGTON,2518472223,Critical Access Hospitals,Voluntary non-profit - Other,Yes,"14600 ST. STEPHENS AVENUE, CHATOM, AL, 36518",31.458815350000002,-88.23550266,Dermatology,Progressive Corporation
011302,RED BAY HOSPITAL,211 HOSPITAL ROAD,,,RED BAY,AL,35582,FRANKLIN,2563569532,Critical Access Hospitals,Government - Hospital District or Authority,Yes,"211 HOSPITAL ROAD, RED BAY, AL, 35582",34.458249550000005,-88.14750505,Psychiatry,Allstate Corporation
013301,UNIV OF S AL CHILDREN'S & WOMEN'S HOS,1700 CENTER STREET,,,MOBILE,AL,36604,MOBILE,2514151000,Childrens,Government - State,Yes,"1700 CENTER STREET, MOBILE, AL, 36604",30.698309899999998,-88.07745726,Neurology,Liberty Mutual Insurance
020001,PROVIDENCE ALASKA MEDICAL CENTER,BOX 196604,,,ANCHORAGE,AK,99519,ANCHORAGE,9072613675,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"BOX 196604, ANCHORAGE, AK, 99519",,,Dental Care,Travelers Companies
020006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,,,PALMER,AK,99645,MATANUSKA SUSITNA,9077468600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"2500 SOUTH WOODWORTH LOOP, PALMER, AK, 99645",61.5627638,-149.2578912,Vision Care,Humana Inc.
020008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,,,JUNEAU,AK,99801,JUNEAU,9077968900,Acute Care Hospitals,Proprietary,Yes,"3260 HOSPITAL DR, JUNEAU, AK, 99801",58.3295414,-134.4651154,Hearing Services,Cigna Corporation
020012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,,,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"1650 COWLES STREET, FAIRBANKS, AK, 99701",64.83458703028262,-147.7392173,Broken Hand,Kaiser Permanente
020017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,,,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,Acute Care Hospitals,Proprietary,Yes,"2801 DEBARR ROAD, ANCHORAGE, AK, 99508",61.21045645,-149.8286323,Stitches,State Farm Group
020018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,,,BETHEL,AK,99559,BETHEL,9075436300,Acute Care Hospitals,Government - Federal,Yes,"PO BOX 287, BETHEL, AK, 99559",,,Flu Shots,State Farm Group
020024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,,,SOLDOTNA,AK,99669,KENAI PENINSULA,9072624404,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"250 HOSPITAL PLACE, SOLDOTNA, AK, 99669",60.49352565,-151.0785028,Physical Therapy,UnitedHealth Group
020026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,,,ANCHORAGE,AK,99508,ANCHORAGE,9075632662,Acute Care Hospitals,Government - Federal,Yes,"4315 DIPLOMACY DR, ANCHORAGE, AK, 99508",61.18277225,-149.8001772,Cardiac Care,Progressive Corporation
020027,MT EDGECUMBE HOSPITAL,222 TONGASS DR,,,SITKA,AK,99835,SITKA,9079662411,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"222 TONGASS DR, SITKA, AK, 99835",57.0516959,-135.3550607,Cancer Treatment,Allstate Corporation
021301,PROVIDENCE VALDEZ MEDICAL CENTER,PO BOX 550,,,VALDEZ,AK,99686,VALDEZ CORDOVA,9078352249,Critical Access Hospitals,Government - Local,Yes,"PO BOX 550, VALDEZ, AK, 99686",,,Emergency Surgery,Liberty Mutual Insurance
021302,PROVIDENCE SEWARD HOSPITAL,"417 FIRST AVENUE, PO BOX 365",,,SEWARD,AK,99664,KENAI PENINSULA,9072245205,Critical Access Hospitals,Government - Local,Yes,"417 FIRST AVENUE, PO BOX 365, SEWARD, AK, 99664",,,Orthopedics,Travelers Companies
021303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,,,SITKA,AK,99835,SITKA,9077473241,Critical Access Hospitals,Government - Local,Yes,"209 MOLLER DRIVE, SITKA, AK, 99835",57.0596793,-135.3469333,Pediatrics,Humana Inc.
021304,PETERSBURG MEDICAL CENTER, PO BOX 589,,,PETERSBURG,AK,99833,,9077724291,Critical Access Hospitals,Voluntary non-profit - Other,Yes," PO BOX 589, PETERSBURG, AK, 99833",,,Dermatology,Cigna Corporation
021305,WRANGELL MEDICAL CENTER,310 BENNETT STREET PO BOX 1081,,,WRANGELL,AK,99929,,9078747000,Critical Access Hospitals,Government - Local,No,"310 BENNETT STREET PO BOX 1081, WRANGELL, AK, 99929",,,Psychiatry,Kaiser Permanente
021306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,1915 EAST REZANOF DRIVE,,,KODIAK,AK,99615,KODIAK ISLAND,9074869592,Critical Access Hospitals,Voluntary non-profit - Private,Yes,"1915 EAST REZANOF DRIVE, KODIAK, AK, 99615",57.8009,-152.3756077,Neurology,State Farm Group
021307,CORDOVA COMMUNITY MEDICAL CENTER,PO BOX 160 - 602 CHASE AVENUE,,,CORDOVA,AK,99574,VALDEZ CORDOVA,9074248000,Critical Access Hospitals,Government - Local,Yes,"PO BOX 160 - 602 CHASE AVENUE, CORDOVA, AK, 99574",,,Dental Care,State Farm Group
021308,NORTON SOUND REGIONAL HOSPITAL,"306 WEST 5TH AVENUE, P O BOX 966",,,NOME,AK,99762,NOME,9074433311,Critical Access Hospitals,Voluntary non-profit - Private,Yes,"306 WEST 5TH AVENUE, P O BOX 966, NOME, AK, 99762",,,Vision Care,UnitedHealth Group
021311,PEACEHEALTH KETCHIKAN MEDICAL             CENTER,3100 TONGASS AVENUE,,,KETCHIKAN,AK,99901,KETCHIKAN GATEWAY,9072255171,Critical Access Hospitals,Voluntary non-profit - Church,Yes,"3100 TONGASS AVENUE, KETCHIKAN, AK, 99901",55.3535231,-131.6870216,Hearing Services,Progressive Corporation
021313,SOUTH PENINSULA HOSPITAL,4300 BARTLETT ST,,,HOMER,AK,99603,KENAI PENINSULA,9072358101,Critical Access Hospitals,Government - Local,Yes,"4300 BARTLETT ST, HOMER, AK, 99603",59.65246045,-151.5500725,Broken Hand,Allstate Corporation
030001,MARYVALE HOSPITAL,5102 WEST CAMPBELL AVENUE,,,PHOENIX,AZ,85031,MARICOPA,6238485000,Acute Care Hospitals,Proprietary,Yes,"5102 WEST CAMPBELL AVENUE, PHOENIX, AZ, 85031",33.50291885,-112.1703913,Stitches,Liberty Mutual Insurance
030002,BANNER GOOD SAMARITAN MEDICAL CENTER,1111 EAST MCDOWELL ROAD,,,PHOENIX,AZ,85006,MARICOPA,6022394200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"1111 EAST MCDOWELL ROAD, PHOENIX, AZ, 85006",33.4644904,-112.0583172,Flu Shots,Travelers Companies
030006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,,,TUCSON,AZ,85712,PIMA,5203275461,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"5301 EAST GRANT ROAD, TUCSON, AZ, 85712",32.252712599999995,-110.8782396,Physical Therapy,Humana Inc.
030007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,,,COTTONWOOD,AZ,86326,YAVAPAI,9286396000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"269 SOUTH CANDY LANE, COTTONWOOD, AZ, 86326",34.73846500847458,-112.0310047,Cardiac Care,Cigna Corporation
030010,CARONDELET ST  MARYS HOSPITAL,1601 WEST ST MARY'S ROAD,,,TUCSON,AZ,85745,PIMA,5208723000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1601 WEST ST MARY'S ROAD, TUCSON, AZ, 85745",32.22757465,-111.0002132,Cancer Treatment,Kaiser Permanente
030011,CARONDELET ST JOSEPHS HOSPITAL,350 NORTH WILMOT ROAD,,,TUCSON,AZ,85711,PIMA,5208733000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"350 NORTH WILMOT ROAD, TUCSON, AZ, 85711",32.22691825,-110.8554362,Emergency Surgery,State Farm Group
030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,,,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1003 WILLOW CREEK ROAD, PRESCOTT, AZ, 86301",34.558804699999996,-112.4806534,Orthopedics,UnitedHealth Group
030013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,,,YUMA,AZ,85364,YUMA,9283367275,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"2400 SOUTH AVENUE A, YUMA, AZ, 85364",32.682658,-114.6351026,Pediatrics,Progressive Corporation
030014,JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,,,PHOENIX,AZ,85020,MARICOPA,6028706060,Acute Care Hospitals,Proprietary,Yes,"250 EAST DUNLAP AVENUE, PHOENIX, AZ, 85020",33.5693337,-112.070651,Dermatology,Allstate Corporation
030016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,,,CASA GRANDE,AZ,85222,PINAL,5203816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"1800 EAST FLORENCE BOULEVARD, CASA GRANDE, AZ, 85222",32.880980449999996,-111.7097994,Psychiatry,Liberty Mutual Insurance
030022,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET,,,PHOENIX,AZ,85008,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,"2601 EAST ROOSEVELT STREET, PHOENIX, AZ, 85008",33.45696975,-112.0269822,Neurology,Travelers Companies
030023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,,,FLAGSTAFF,AZ,86001,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1200 NORTH BEAVER STREET, FLAGSTAFF, AZ, 86001",35.20878985,-111.6440219,Dental Care,Humana Inc.
030024,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,,,PHOENIX,AZ,85013,MARICOPA,6024063000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"350 WEST THOMAS ROAD, PHOENIX, AZ, 85013",33.482238550000005,-112.0800526,Vision Care,Cigna Corporation
030030,PHOENIX BAPTIST HOSPITAL,2000 WEST BETHANY HOME ROAD,,,PHOENIX,AZ,85015,MARICOPA,6022490212,Acute Care Hospitals,Proprietary,No,"2000 WEST BETHANY HOME ROAD, PHOENIX, AZ, 85015",33.5250664,-112.1021614,Hearing Services,Kaiser Permanente
030033,PAYSON REGIONAL MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,,,PAYSON,AZ,85541,GILA,9284743222,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"807 SOUTH PONDEROSA DRIVE, PAYSON, AZ, 85541",,,Broken Hand,CVS Health Corp Group
030036,CHANDLER REGIONAL MEDICAL CENTER,475 SOUTH DOBSON ROAD,,,CHANDLER,AZ,85224,MARICOPA,4809634561,Acute Care Hospitals,Voluntary non-profit - Other,No,"475 SOUTH DOBSON ROAD, CHANDLER, AZ, 85224",33.296160285714286,-111.8761718,Stitches,State Farm Group
030037,ST LUKES MEDICAL CENTER,1800 EAST VAN BUREN STREET,,,PHOENIX,AZ,85006,MARICOPA,6022518156,Acute Care Hospitals,Proprietary,Yes,"1800 EAST VAN BUREN STREET, PHOENIX, AZ, 85006",33.452743850000004,-112.0422948,Flu Shots,UnitedHealth Group
030038,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,,,SCOTTSDALE,AZ,85251,MARICOPA,4808824000,Acute Care Hospitals,Proprietary,Yes,"7400 EAST OSBORN ROAD, SCOTTSDALE, AZ, 85251",33.488604249999995,-111.9229239,Physical Therapy,Progressive Corporation
030043,SIERRA VISTA REGIONAL HEALTH CENTER INC,300 EL CAMINO REAL,,,SIERRA VISTA,AZ,85635,COCHISE,5204584641,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"300 EL CAMINO REAL, SIERRA VISTA, AZ, 85635",31.551216,-110.27248,Cardiac Care,Allstate Corporation
030055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,,,KINGMAN,AZ,86409,MOHAVE,9287572101,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"3269 STOCKTON HILL ROAD, KINGMAN, AZ, 86409",35.2187104,-114.0374575,Cancer Treatment,Liberty Mutual Insurance
030061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,,,SUN CITY,AZ,85351,MARICOPA,6239777211,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"10401 WEST THUNDERBIRD BOULEVARD, SUN CITY, AZ, 85351",33.6035771,-112.2828345,Emergency Surgery,Travelers Companies
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 SHOW LOW LAKE ROAD,,,SHOW LOW,AZ,85901,NAVAJO,9285374375,Acute Care Hospitals,Proprietary,Yes,"2200 SHOW LOW LAKE ROAD, SHOW LOW, AZ, 85901",34.19239657139585,-110.0061133,Orthopedics,Humana Inc.
030064,"UNIVERSITY OF ARIZONA MEDICAL CTR-UNIVERSITY, THE",1501 NORTH CAMPBELL AVENUE,,,TUCSON,AZ,85724,PIMA,5206940111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1501 NORTH CAMPBELL AVENUE, TUCSON, AZ, 85724",32.24123395,-110.9456042,Pediatrics,Cigna Corporation
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,,,MESA,AZ,85202,MARICOPA,4804123000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1400 SOUTH  DOBSON ROAD, MESA, AZ, 85202",33.3896734,-111.8771699,Dermatology,Kaiser Permanente
030067,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,,,PARKER,AZ,85344,LA PAZ,9286697300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1200 WEST MOHAVE ROAD, PARKER, AZ, 85344",,,Psychiatry,State Farm Group
030068,MT GRAHAM REGIONAL MEDICAL CENTER,1600  SOUTH 20TH AVENUE,,,SAFFORD,AZ,85546,GRAHAM,9283484000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"1600  SOUTH 20TH AVENUE, SAFFORD, AZ, 85546",32.8227339,-109.7349866,Neurology,State Farm Group
030069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,,,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Acute Care Hospitals,Proprietary,Yes,"101 CIVIC CENTER LANE, LAKE HAVASU CITY, AZ, 86403",34.48044445,-114.3381339,Dental Care,UnitedHealth Group
030071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,,,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Acute Care Hospitals,Government - Federal,Yes,"PO BOX 649, FORT DEFIANCE, AZ, 86504",,,Vision Care,Progressive Corporation
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,,,TUBA CITY,AZ,86045,COCONINO,9282832501,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"PO BOX 600, TUBA CITY, AZ, 86045",,,Hearing Services,Allstate Corporation
030074,SELLS INDIAN HEALTH SERVICE HOSPITAL,PO BOX 548,,,SELLS,AZ,85634,PIMA,5203837200,Acute Care Hospitals,Government - Federal,Yes,"PO BOX 548, SELLS, AZ, 85634",,,Broken Hand,Liberty Mutual Insurance
030077,SAN CARLOS INDIAN HOSPITAL,223 CIBECUE CIRCLE ROAD,,,SAN CARLOS,AZ,85550,GILA,9284757347,Acute Care Hospitals,Government - Federal,Yes,"223 CIBECUE CIRCLE ROAD, SAN CARLOS, AZ, 85550",,,Stitches,Travelers Companies
030078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,,,PHOENIX,AZ,85016,MARICOPA,6022631200,Acute Care Hospitals,Government - Federal,Yes,"4212 NORTH 16TH STREET, PHOENIX, AZ, 85016",33.4963507,-112.0477356,Flu Shots,Humana Inc.
030083,PARADISE VALLEY HOSPITAL,3929 EAST BELL ROAD,,,PHOENIX,AZ,85032,MARICOPA,6029235000,Acute Care Hospitals,Proprietary,No,"3929 EAST BELL ROAD, PHOENIX, AZ, 85032",33.63939105,-111.9975097,Physical Therapy,Cigna Corporation
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",,,CHINLE,AZ,86503,APACHE,9286747001,Acute Care Hospitals,Government - Federal,Yes,"US HWY 191, HOSPITAL ROAD, CHINLE, AZ, 86503",,,Cardiac Care,Kaiser Permanente
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,,,TUCSON,AZ,85741,PIMA,5207429000,Acute Care Hospitals,Proprietary,Yes,"6200 NORTH LA CHOLLA BOULEVARD, TUCSON, AZ, 85741",32.2282432,-111.0117405,Cancer Treatment,State Farm Group
030087,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,,,SCOTTSDALE,AZ,85260,MARICOPA,4803233000,Acute Care Hospitals,Proprietary,Yes,"9003 EAST SHEA BOULEVARD, SCOTTSDALE, AZ, 85260",33.582636,-111.8860468,Emergency Surgery,State Farm Group
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,,,MESA,AZ,85206,MARICOPA,4803212000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"6644 EAST BAYWOOD AVENUE, MESA, AZ, 85206",33.4105541,-111.6878027,Orthopedics,UnitedHealth Group
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,,,GLENDALE,AZ,85306,MARICOPA,6025885555,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"5555 WEST THUNDERBIRD ROAD, GLENDALE, AZ, 85306",33.6106013,-112.1802555,Pediatrics,Progressive Corporation
030092,JOHN C LINCOLN DEER VALLEY HOSPITAL,19829 NORTH 27TH AVENUE,,,PHOENIX,AZ,85027,MARICOPA,6238795574,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"19829 NORTH 27TH AVENUE, PHOENIX, AZ, 85027",33.6662231,-112.117069,Dermatology,Allstate Corporation
030093,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,,,SUN CITY WEST,AZ,85375,MARICOPA,6232144000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"14502 WEST MEEKER BOULEVARD, SUN CITY WEST, AZ, 85375",33.659830299999996,-112.3727825,Psychiatry,Liberty Mutual Insurance
030094,ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,,,GLENDALE,AZ,85308,MARICOPA,6235611000,Acute Care Hospitals,Proprietary,No,"18701 NORTH 67TH AVENUE, GLENDALE, AZ, 85308",33.65459025,-112.2011289,Neurology,Travelers Companies
030100,CARONDELET HEART AND VASCULAR INSTITUTE,4888 NORTH STONE AVENUE,,,TUCSON,AZ,85704,PIMA,5206962328,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"4888 NORTH STONE AVENUE, TUCSON, AZ, 85704",32.294919220297224,-110.9710546,Dental Care,Humana Inc.
030101,WESTERN ARIZONA REGIONAL MEDICAL CTR,2735 SILVER CREEK ROAD,,,BULLHEAD CITY,AZ,86442,MOHAVE,9287632273,Acute Care Hospitals,Proprietary,Yes,"2735 SILVER CREEK ROAD, BULLHEAD CITY, AZ, 86442",35.11060475,-114.5558055,Vision Care,Cigna Corporation
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,,,PHOENIX,AZ,85054,MARICOPA,4805156296,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"5777 EAST MAYO BOULEVARD, PHOENIX, AZ, 85054",33.65848445,-111.9568195,Hearing Services,Kaiser Permanente
030105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,,,MESA,AZ,85206,MARICOPA,4808545050,Acute Care Hospitals,Voluntary non-profit - Private,No,"6750 EAST BAYWOOD AVENUE, MESA, AZ, 85206",33.41136615,-111.6855974,Broken Hand,State Farm Group
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,,,MESA,AZ,85206,MARICOPA,4808324770,Acute Care Hospitals,Proprietary,No,"4620 EAST BASELINE ROAD, MESA, AZ, 85206",33.38046285,-111.7347101,Stitches,UnitedHealth Group
030108,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,6501 NORTH 19TH AVENUE,,,PHOENIX,AZ,85015,MARICOPA,6027956020,Acute Care Hospitals,Proprietary,No,"6501 NORTH 19TH AVENUE, PHOENIX, AZ, 85015",33.532035199999996,-112.0988187,Flu Shots,Progressive Corporation
030110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,,,GOODYEAR,AZ,85395,MARICOPA,6238821500,Acute Care Hospitals,Proprietary,Yes,"13677 WEST MCDOWELL ROAD, GOODYEAR, AZ, 85395",33.46196165,-112.3528494,Physical Therapy,Allstate Corporation
030111,"UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM, THE",2800 EAST AJO WAY,,,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"2800 EAST AJO WAY, TUCSON, AZ, 85713",32.175562049999996,-110.9303235,Cardiac Care,Liberty Mutual Insurance
030112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,2905 WEST WARNER ROAD,,,CHANDLER,AZ,85225,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,No,"2905 WEST WARNER ROAD, CHANDLER, AZ, 85225",33.33511530206097,-111.8918031,Cancer Treatment,Travelers Companies
030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),,,WHITERIVER,AZ,85941,NAVAJO,9283384911,Acute Care Hospitals,Government - Federal,Yes,"200 WEST HOSPITAL DRIVE  (PO BOX 860), WHITERIVER, AZ, 85941",,,Emergency Surgery,Humana Inc.
030114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,,,ORO VALLEY,AZ,85755,PIMA,5209013500,Acute Care Hospitals,Proprietary,Yes,"1551 EAST TANGERINE ROAD, ORO VALLEY, AZ, 85755",32.42516142198921,-110.9571895,Orthopedics,Cigna Corporation
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,,,PHOENIX,AZ,85037,MARICOPA,6233274000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"9201 WEST THOMAS ROAD, PHOENIX, AZ, 85037",33.47814665,-112.2577009,Pediatrics,Kaiser Permanente
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,,,FORT MOHAVE,AZ,86426,MOHAVE,9287882273,Acute Care Hospitals,Proprietary,Yes,"5330 SOUTH HIGHWAY 95, FORT MOHAVE, AZ, 86426",,,Dermatology,CVS Health Corp Group
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST,7700 EAST FLORENTINE ROAD,,,PRESCOTT VALLEY,AZ,86314,YAVAPAI,9284428165,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"7700 EAST FLORENTINE ROAD, PRESCOTT VALLEY, AZ, 86314",34.59033805,-112.3294341,Psychiatry,State Farm Group
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,,,GILBERT,AZ,85296,MARICOPA,4807288327,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"3555 SOUTH VAL VISTA DRIVE, GILBERT, AZ, 85296",33.2884381,-111.7522432,Neurology,UnitedHealth Group
030120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,,,GILBERT,AZ,85295,MARICOPA,4802795835,Acute Care Hospitals,Proprietary,Yes,"5656 SOUTH POWER ROAD, GILBERT, AZ, 85295",33.3140801,-111.6895912,Dental Care,Progressive Corporation
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,,,MESA,AZ,85209,MARICOPA,4803586100,Acute Care Hospitals,Proprietary,Yes,"1301 SOUTH CRISMON ROAD, MESA, AZ, 85209",33.391612699999996,-111.6110045,Vision Care,Allstate Corporation
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,,,GILBERT,AZ,85234,MARICOPA,4805432000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"1900 NORTH HIGLEY ROAD, GILBERT, AZ, 85234",33.3842248,-111.7226138,Hearing Services,Liberty Mutual Insurance
030123,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL,7400 EAST THOMPSON PEAK PARKWAY,,,SCOTTSDALE,AZ,85255,MARICOPA,4803247004,Acute Care Hospitals,Proprietary,Yes,"7400 EAST THOMPSON PEAK PARKWAY, SCOTTSDALE, AZ, 85255",33.6699018,-111.9213862,Broken Hand,Travelers Companies
